2.0,16608.0,0.0081887314631603,0.0078720608726143
2.0,16808.0,0.0081524509051814,0.0054698726162314
2.0,17008.0,0.0081416240660473,0.00893927924335
2.0,17208.0,0.0080734343687072,0.0080574667081236
2.0,17408.0,0.0080792551580816,0.0090161217376589
2.0,17608.0,0.0080332401697523,0.0073587093502283
2.0,17808.0,0.0080204230942763,0.0057688974775373
2.0,18008.0,0.0080483436980284,0.0066602854058146
2.0,18208.0,0.0079656076245009,0.0053379195742309
2.0,18408.0,0.0079983382625505,0.0050402246415615
2.0,18608.0,0.0080361188133247,0.0053290645591914
2.0,18808.0,0.0079691224941052,0.0072030504234135
2.0,19008.0,0.0079505710024386,0.0064575169235467
2.0,19208.0,0.0079763433942571,0.0080337896943092
2.0,19408.0,0.0079201900120824,0.0098570128902792
2.0,19608.0,0.0079490672028623,0.0110383871942758
2.0,19808.0,0.0078944937116466,0.0096731064841151
2.0,20008.0,0.0078821001457981,0.0093135815113782
2.0,20208.0,0.0079214365361258,0.0061813066713511
2.0,20408.0,0.0078725772164762,0.0040148007683455
2.0,20608.0,0.0078632040857337,0.0038769328966736
2.0,20808.0,0.0078835199028253,0.0060550766065716
2.0,21008.0,0.0078351316717453,0.0081375921145081
2.0,21208.0,0.0079267256357707,0.009081651456654
2.0,21408.0,0.0078656688821502,0.0106967156752944
2.0,21608.0,0.0078873571101576,0.0055139074102044
2.0,21808.0,0.0078628588211722,0.0044711390510201
2.0,22008.0,0.0078265183651819,0.005557841155678
2.0,22208.0,0.0078874636674299,0.0042399289086461
2.0,22408.0,0.0078305584960617,0.0059589105658233
2.0,22608.0,0.0078517501894384,0.0059883464127779
2.0,22808.0,0.0077871062653139,0.005009566899389
3.0,22889.0,0.0212409980595111,0.0024874941445887
3.0,23089.0,0.0081314839399419,0.0068807280622422
3.0,23289.0,0.0081176732038147,0.0098396344110369
3.0,23489.0,0.0080777535471133,0.0030122210737317
3.0,23689.0,0.0080483592115342,0.0126253357157111
3.0,23889.0,0.0081606942857615,0.0035831537097692
3.0,24089.0,0.0081186904199421,0.0085294628515839
3.0,24289.0,0.0080867377133108,0.017367111518979
3.0,24489.0,0.0081083698803558,0.006312726996839
3.0,24689.0,0.0080962998722679,0.0213882382959127
3.0,24889.0,0.008092393851839,0.0197780095040798
3.0,25089.0,0.0080752941174432,0.0086870091035962
3.0,25289.0,0.0081009314884431,0.0202817637473344
3.0,25489.0,0.0080786641314625,0.0166940949857234
3.0,25689.0,0.0080657955748029,0.0209503136575222
3.0,25889.0,0.0080625219503417,0.020655557513237
3.0,26089.0,0.0080516363494098,0.0109945721924304
3.0,26289.0,0.0080321072088554,0.0030687835533171
3.0,26489.0,0.0080595375783741,0.0104936100542545
3.0,26689.0,0.0080623930762521,0.0026063495315611
3.0,26889.0,0.0080634914548136,0.0089627774432301
3.0,27089.0,0.0079962660721503,0.0025672740302979
3.0,27289.0,0.0080741475475952,0.0131590012460947
3.0,27489.0,0.0080414562765508,0.0035526398569345
3.0,27689.0,0.0080631830636411,0.0089461226016283
3.0,27889.0,0.0080592408915981,0.0031212950125336
3.0,28089.0,0.0081105130026116,0.0028944043442606
3.0,28289.0,0.0080834946897812,0.0024547984357923
3.0,28489.0,0.0080666276882402,0.0071420921012759
3.0,28689.0,0.0080336958263069,0.0078266179189085
3.0,28889.0,0.0080747788515873,0.0029533342458307
3.0,29089.0,0.0080488632223568,0.0036112954840064
3.0,29289.0,0.0080212942068465,0.0043389238417148
3.0,29489.0,0.0080404380569234,0.0164961423724889
3.0,29689.0,0.0080196975823491,0.0101336734369397
3.0,29889.0,0.0080331377359107,0.0143294837325811
3.0,30089.0,0.008013580981642,0.017770318314433
3.0,30289.0,0.0080631807399913,0.0046438095159828
3.0,30489.0,0.0080490851891227,0.0032662176527082
